brand,commercial_number,BDM,transcript,total_bdm_terms_pct,comparatives,superlatives,unique_words,bdm_words,product_cat_name,product_cat_keywords,product_cat_brands,keyword_similarity,similar_phrases,shared_keywords,shared_keywords_count
BudLight,AD0306,0.0,BL COLD COLD Bub Bub Va for track BUD tor Are DD TON T Bu NEW now back Bud DISTINCTIVE DESIGN CULT Lit DESIGN COLDER THAN COLD Tad ALUMINUM ALUMINUM Bub Bus Dud Bud OPEN UP SOMETHING NEW Ed THE NEW COOL Twist BOTTLE Bub BUD Outro Music,0.0,[],[],[],[],Alcoholic beverages (Beer Hard Seltzer),"['smooth', 'rich', 'refreshing', 'aromatic', 'flavorful', 'delicious', 'natural', 'zero', 'complex', 'premium', 'crafted', 'balanced', 'full-bodied', 'organic', 'fit', 'artificial','flavor', 'aroma', 'ingredients', 'quality', 'finish', 'character', 'craftsmanship', 'texture', 'heritage', 'blend', 'notes','bouquet', 'smoothness', 'intensity', 'purity', 'richness', 'tradition', 'complexity', 'corn syrup', 'cals', 'calories', 'carbs', 'protein', 'fat', 'sugar']","['Anheuser Busch InBev', 'Becks Beer', 'Bud Light', 'Budweiser', 'Busch', 'Michelob ULTRA', 'Shock Top', 'Stella Artois', 'BonViv', 'Bud Light Seltzer', 'Cutwater Spirits''Shock Top', 'Stella Artois', 'BonViv', 'Bud Light Seltzer', 'Cutwater Spirits']",0.2657826,[],[],0
BudLight,AD0308,0.0,"CAMERAS TU CT BEER Bud Light THE PERFECT BEER FOR WHEN DON A Bud Light THE PERFECT BEER FOR WHEN DON LLAMA NAMED LILLY AND THE IDENTICAL TWIN OF THE GIRL DU Just TAKE ER BEER A MA AND The IDENTICAL YOU MET TAKE YOU TO A PARTY WHERE YOU DEFEAT ARNOLD SCHWARZENEGGER IN A PING PONG Puts p THE GIRL MET Ta YOU TO A ARTY You DEFEAT SCHWARZENEGGER IN A PING PONG MATCH THAT ONSTAGE With I IN PING PONG MATCH THAT Puts YOU Te With PING PONG MATCH THAT ONSTAGE With MATCH THAT F YOU WITH RESPONSIBLY Ru MAT HAT Ute RESPONSIBLY BUSCH No With BUD The Beer FOR WHATEVER 5 PM AM KY Joe, good evening. Hello, Lily. Hey, Don. How are you? Hey, how's it going? Nice to see you. She's feeling a little under the weather. Hi. Twins? Yes. This is a bizarre night. My mind is blown. They're on their way down. Prepare to be crushed in tiny tennis. So just give me five push-ups. Two. I knew it. It's not a bad shot for my little princess. Bud Light, the perfect beer for when Don Cheadle, a llama named Lily, and the identical twin of the girl you just met take you to a party where you defeat Arnold Schwarzenegger in a sudden-death ping-pong match that puts you on stage with one republic. Bud Light, the perfect beer for whatever happens.",0.0,[],[],[],[],Alcoholic beverages (Beer Hard Seltzer),"['smooth', 'rich', 'refreshing', 'aromatic', 'flavorful', 'delicious', 'natural', 'zero', 'complex', 'premium', 'crafted', 'balanced', 'full-bodied', 'organic', 'fit', 'artificial','flavor', 'aroma', 'ingredients', 'quality', 'finish', 'character', 'craftsmanship', 'texture', 'heritage', 'blend', 'notes','bouquet', 'smoothness', 'intensity', 'purity', 'richness', 'tradition', 'complexity', 'corn syrup', 'cals', 'calories', 'carbs', 'protein', 'fat', 'sugar']","['Anheuser Busch InBev', 'Becks Beer', 'Bud Light', 'Budweiser', 'Busch', 'Michelob ULTRA', 'Shock Top', 'Stella Artois', 'BonViv', 'Bud Light Seltzer', 'Cutwater Spirits''Shock Top', 'Stella Artois', 'BonViv', 'Bud Light Seltzer', 'Cutwater Spirits']",0.1458299,[],[],0
BudLight,AD0359,0.0,"PERFECT BEER F OUTSIDE FOR OLD SCHOOL Fun BEER For o CAMERAS DUD Bud 3 PAC RS bud JD HT S Zzz 2 RS GER LR Gk Be RS Up OR R R BUD Up R Up a Up OF THE PERFECT BEER FOR WHATEVER HAP ENS ENJOY RESPONSIBLY 0 AB Bud Light Beer St 0 Games Inc EXIT 0 T IN COIN What's up guys? What's your name? Riley. So if I gave you a Bud Light, are you up for whatever happens next? Yeah. Check it out. The perfect beer for stepping outside for some old school fun. Let's do this. She's like, are you down for anything? I'm like, of course. Just give me a beer. You don't know what's going on, but whoa. What's this all about? My goodness. My goodness. . . . . . . . . . . . . . . . . . . . . . . . . . . . .",0.0,[],[],[],[],Alcoholic beverages (Beer Hard Seltzer),"['smooth', 'rich', 'refreshing', 'aromatic', 'flavorful', 'delicious', 'natural', 'zero', 'complex', 'premium', 'crafted', 'balanced', 'full-bodied', 'organic', 'fit', 'artificial','flavor', 'aroma', 'ingredients', 'quality', 'finish', 'character', 'craftsmanship', 'texture', 'heritage', 'blend', 'notes','bouquet', 'smoothness', 'intensity', 'purity', 'richness', 'tradition', 'complexity', 'corn syrup', 'cals', 'calories', 'carbs', 'protein', 'fat', 'sugar']","['Anheuser Busch InBev', 'Becks Beer', 'Bud Light', 'Budweiser', 'Busch', 'Michelob ULTRA', 'Shock Top', 'Stella Artois', 'BonViv', 'Bud Light Seltzer', 'Cutwater Spirits''Shock Top', 'Stella Artois', 'BonViv', 'Bud Light Seltzer', 'Cutwater Spirits']",0.21526726,[],[],0
BudLight,AD0476,0.0,"D TD dud LR BUD BUD bud cu BUD BUD JD BUD ENJOY RESPONSIBLY 4 B BUD LIGHT BEER ST MO FAMOUS AMONG FRIENDS REGISTERED Made REGISTERED BUD LIGHT Made MARK AMERICA BUD LIGHT BREWED USING THE CHOICES UPS BEST BARLEY MALT AND Sn om Yeah, to be honest, I don't even have an excuse, man. I'm just gonna stay in. Hello, Brian. Spots McKenzie? What are you doing here? My soul can't rest when people don't drink but lights with friends. Oh. At this very moment, your friends are hanging out and you're missing it. I just didn't think that it was like a big deal, you know? Brian, listen. Yeah. I'm a man, you're a man. Take my leash. I need to show you something. This was last week. Hey, that's my friends. Sad bacon legs. Sad bacon legs. Sad bacon legs. What does that mean? It's an inside joke. You have to be there. Spots? Oh, my ex. Gotta go. This was a few days ago. Here's an easy one. The proof is in the blank. Pudding. Obviously. Pants. Pants? Yeah. The proof is in the pudding. They can't hear you, man. They needed you and you weren't there for them. Let's go for a walk. And here we are tonight. My friend's house. Hey, they're running a little low on Bud Light in there, Brian. Take this. You'll be a hero. Sweet. And take this fedora. You like it? Now you know what, the fedora was a bad idea. Yeah, I was really feeling that. Okay, one last thing. Yeah. Crack open one of those BLs. I don't have thumbs. All right, well, you take it easy, Brian. You're a good boy in there. That was Spence McKenzie reminding you, you're not just here for the parties, you're here for the friendships.",0.0,[],[],[],[],Alcoholic beverages (Beer Hard Seltzer),"['smooth', 'rich', 'refreshing', 'aromatic', 'flavorful', 'delicious', 'natural', 'zero', 'complex', 'premium', 'crafted', 'balanced', 'full-bodied', 'organic', 'fit', 'artificial','flavor', 'aroma', 'ingredients', 'quality', 'finish', 'character', 'craftsmanship', 'texture', 'heritage', 'blend', 'notes','bouquet', 'smoothness', 'intensity', 'purity', 'richness', 'tradition', 'complexity', 'corn syrup', 'cals', 'calories', 'carbs', 'protein', 'fat', 'sugar']","['Anheuser Busch InBev', 'Becks Beer', 'Bud Light', 'Budweiser', 'Busch', 'Michelob ULTRA', 'Shock Top', 'Stella Artois', 'BonViv', 'Bud Light Seltzer', 'Cutwater Spirits''Shock Top', 'Stella Artois', 'BonViv', 'Bud Light Seltzer', 'Cutwater Spirits']",0.12630022,[],[],0
BudLight,AD0527,0.0,"l RESPONSIBLY AB BUD Du BUD BUD LIGHT BU BUD Lear BUD Bud BUD Light bud Light Ice ice BUD Dud Cl BUD SWORDS an Dan Are we winning? No. You're so small from back here, I can't really tell. Look! It's the Bud Knight. It's the Bud Knight. We're saved. Yes. Dilly dilly! Time to do what must be done. I did it. Hey, Bud Knight, aren't you gonna fight with us? Oh, uh, a buddy of mine is having this 30th birthday thing. Oh, yeah, well, that's understandable. Hey, if you survive, come by. Probably won't happen, but, you know. Yeah, that's true. You know what? Watch this. Bud Knight! Wow, somebody likes attention. Here's to the friends you can always count on.",0.0,[],[],[],[],Alcoholic beverages (Beer Hard Seltzer),"['smooth', 'rich', 'refreshing', 'aromatic', 'flavorful', 'delicious', 'natural', 'zero', 'complex', 'premium', 'crafted', 'balanced', 'full-bodied', 'organic', 'fit', 'artificial','flavor', 'aroma', 'ingredients', 'quality', 'finish', 'character', 'craftsmanship', 'texture', 'heritage', 'blend', 'notes','bouquet', 'smoothness', 'intensity', 'purity', 'richness', 'tradition', 'complexity', 'corn syrup', 'cals', 'calories', 'carbs', 'protein', 'fat', 'sugar']","['Anheuser Busch InBev', 'Becks Beer', 'Bud Light', 'Budweiser', 'Busch', 'Michelob ULTRA', 'Shock Top', 'Stella Artois', 'BonViv', 'Bud Light Seltzer', 'Cutwater Spirits''Shock Top', 'Stella Artois', 'BonViv', 'Bud Light Seltzer', 'Cutwater Spirits']",0.008088586,[],[],0
BudLight,AD0587,0.0,"But TV MA GAME oF THE FINAL SEASON HBO TV MA LS U MA THRONE RESPONSIBLY Bud Light Beer St Louis MO bun BUD Li It's a beautiful day for a joust. Indeed. Sun's out. Got my lucky loincloth, cold Bud Light, comfy throne. I don't have a plague anymore. Look, it's the Bud Knight. Dilly dilly! All right, let's tap this cake. Get up, peanut! Get up!",0.0,[],[],[],[],Alcoholic beverages (Beer Hard Seltzer),"['smooth', 'rich', 'refreshing', 'aromatic', 'flavorful', 'delicious', 'natural', 'zero', 'complex', 'premium', 'crafted', 'balanced', 'full-bodied', 'organic', 'fit', 'artificial','flavor', 'aroma', 'ingredients', 'quality', 'finish', 'character', 'craftsmanship', 'texture', 'heritage', 'blend', 'notes','bouquet', 'smoothness', 'intensity', 'purity', 'richness', 'tradition', 'complexity', 'corn syrup', 'cals', 'calories', 'carbs', 'protein', 'fat', 'sugar']","['Anheuser Busch InBev', 'Becks Beer', 'Bud Light', 'Budweiser', 'Busch', 'Michelob ULTRA', 'Shock Top', 'Stella Artois', 'BonViv', 'Bud Light Seltzer', 'Cutwater Spirits''Shock Top', 'Stella Artois', 'BonViv', 'Bud Light Seltzer', 'Cutwater Spirits']",0.121636115,[],[],0
BudLight,AD0588,1.0,"presents Barbers talking Based on Information available at com as BUD LIGHT ENJOY RESPONSIBLY Bud Beer St Louis MO BUD LIGHT no Corn Syrup Did you know Coors Light is made with barley, water, hop extract and corn syrup? Next! And Bud Light is made with barley, rice, water, hops and no corn syrup.",0.0,[],[],[],[],Alcoholic beverages (Beer Hard Seltzer),"['smooth', 'rich', 'refreshing', 'aromatic', 'flavorful', 'delicious', 'natural', 'zero', 'complex', 'premium', 'crafted', 'balanced', 'full-bodied', 'organic', 'fit', 'artificial','flavor', 'aroma', 'ingredients', 'quality', 'finish', 'character', 'craftsmanship', 'texture', 'heritage', 'blend', 'notes','bouquet', 'smoothness', 'intensity', 'purity', 'richness', 'tradition', 'complexity', 'corn syrup', 'cals', 'calories', 'carbs', 'protein', 'fat', 'sugar']","['Anheuser Busch InBev', 'Becks Beer', 'Bud Light', 'Budweiser', 'Busch', 'Michelob ULTRA', 'Shock Top', 'Stella Artois', 'BonViv', 'Bud Light Seltzer', 'Cutwater Spirits''Shock Top', 'Stella Artois', 'BonViv', 'Bud Light Seltzer', 'Cutwater Spirits']",0.28351945,"['presents Barbers talking Based on Information available at com as BUD LIGHT ENJOY RESPONSIBLY Bud Beer St Louis MO BUD LIGHT no Corn Syrup Did you know Coors Light is made with barley, water, hop extract and corn syrup? Next! And Bud Light is made with barley, rice, water, hops and no corn syrup']",[],0
BudLight,AD0590,1.0,"presents Horse Occupants Ft Based on Information available at com as of BUD ENJOY RESPONSIBLY Bud Beer St Louis MO Better light is made with barley, butter, hops, hop extract, and corn syrup. Bud light is made with barley, rice, water, hops, and no corn syrup. Hey, is someone whispering beer ingredients in there? Shh, shut up.",0.0,[],[],[],[],Alcoholic beverages (Beer Hard Seltzer),"['smooth', 'rich', 'refreshing', 'aromatic', 'flavorful', 'delicious', 'natural', 'zero', 'complex', 'premium', 'crafted', 'balanced', 'full-bodied', 'organic', 'fit', 'artificial','flavor', 'aroma', 'ingredients', 'quality', 'finish', 'character', 'craftsmanship', 'texture', 'heritage', 'blend', 'notes','bouquet', 'smoothness', 'intensity', 'purity', 'richness', 'tradition', 'complexity', 'corn syrup', 'cals', 'calories', 'carbs', 'protein', 'fat', 'sugar']","['Anheuser Busch InBev', 'Becks Beer', 'Bud Light', 'Budweiser', 'Busch', 'Michelob ULTRA', 'Shock Top', 'Stella Artois', 'BonViv', 'Bud Light Seltzer', 'Cutwater Spirits''Shock Top', 'Stella Artois', 'BonViv', 'Bud Light Seltzer', 'Cutwater Spirits']",0.32675588,"['Bud light is made with barley, rice, water, hops, and no corn syrup', 'presents Horse Occupants Ft Based on Information available at com as of BUD ENJOY RESPONSIBLY Bud Beer St Louis MO Better light is made with barley, butter, hops, hop extract, and corn syrup']",['ingredients'],1
BudLight,AD0691,0.0,"SPECIALTY DAIRY Enjoy Busch Bud NHL and NHL marts The NRA Int Inc NBA Enjoy and NHL Marks are MBA team are Ina Inc NBA Properties Inc Rights Reserved Bud Mo and NBA Properties Inc BUD Beet NHL arks ab at Reserved The NBA Inc AI BUD Bear NHL and marks O Inn MBA 0 Inc cant BUD BUD BUD LIGHT BUD BUD JOIN US AT BUD LIGHT CE BUD GD BUD BUD LOUR pup DUD LIGHT Where's the Bud Light? It's missing. What a mess. Medieval people. Post Malone? Cedric. The Tactic of Agilis? Yes, I am. All right, Bud Light legends. Let's do this. Bud Light here. Bud Light here. Hey, sing it, real man of genius singer. That's kind of what I do. Go on, guys. Going up. High five. You got it. Ow! Ow! I loved you, man. All right, let's get out of here. Oh, the Bud Light's back. Nice. The Bud Light legends save the day.",0.0,[],[],[],[],Alcoholic beverages (Beer Hard Seltzer),"['smooth', 'rich', 'refreshing', 'aromatic', 'flavorful', 'delicious', 'natural', 'zero', 'complex', 'premium', 'crafted', 'balanced', 'full-bodied', 'organic', 'fit', 'artificial','flavor', 'aroma', 'ingredients', 'quality', 'finish', 'character', 'craftsmanship', 'texture', 'heritage', 'blend', 'notes','bouquet', 'smoothness', 'intensity', 'purity', 'richness', 'tradition', 'complexity', 'corn syrup', 'cals', 'calories', 'carbs', 'protein', 'fat', 'sugar']","['Anheuser Busch InBev', 'Becks Beer', 'Bud Light', 'Budweiser', 'Busch', 'Michelob ULTRA', 'Shock Top', 'Stella Artois', 'BonViv', 'Bud Light Seltzer', 'Cutwater Spirits''Shock Top', 'Stella Artois', 'BonViv', 'Bud Light Seltzer', 'Cutwater Spirits']",0.16280545,[],[],0
BudLight,AD0748,0.0,BUD BREWED FOR WHATS NEXT Bud Next Beer St Louis MO 0 carbs 0 g fat per BUD Contains alcohol Please drink responsibly Gotta move. Gotta get out. Gotta leave this place. Gotta find some place. Some other place. Some brand new place. Some place where each face that I see won't be staring back at me telling me what to be and how to be it. I'll find me a place in some new town and baby when I find me that new place then maybe I'll... Gotta move. Zero in the way of possibility. Introducing Zero Car Bud Light Next.,0.0,[],[],[],[],Alcoholic beverages (Beer Hard Seltzer),"['smooth', 'rich', 'refreshing', 'aromatic', 'flavorful', 'delicious', 'natural', 'zero', 'complex', 'premium', 'crafted', 'balanced', 'full-bodied', 'organic', 'fit', 'artificial','flavor', 'aroma', 'ingredients', 'quality', 'finish', 'character', 'craftsmanship', 'texture', 'heritage', 'blend', 'notes','bouquet', 'smoothness', 'intensity', 'purity', 'richness', 'tradition', 'complexity', 'corn syrup', 'cals', 'calories', 'carbs', 'protein', 'fat', 'sugar']","['Anheuser Busch InBev', 'Becks Beer', 'Bud Light', 'Budweiser', 'Busch', 'Michelob ULTRA', 'Shock Top', 'Stella Artois', 'BonViv', 'Bud Light Seltzer', 'Cutwater Spirits''Shock Top', 'Stella Artois', 'BonViv', 'Bud Light Seltzer', 'Cutwater Spirits']",0.33056223,['BUD BREWED FOR WHATS NEXT Bud Next Beer St Louis MO 0 carbs 0 g fat per BUD Contains alcohol Please drink responsibly Gotta move'],"['zero', 'carbs', 'fat']",3
Budweiser,AD0258,0.0,Enjoy A B Buck ST Lours MO Louie ha A St MG Lot NEW BLACK CROWN BLACK CROWN The loud. The savvy. The famous. It took all of us to taste and choose the new Budweiser Black Crown. Our kind of beer. A golden amber lager to match our night. The new smooth and distinctive Budweiser Black Crown.,0.0,[],[],[],[],Alcoholic beverages (Beer Hard Seltzer),"['smooth', 'rich', 'refreshing', 'aromatic', 'flavorful', 'delicious', 'natural', 'zero', 'complex', 'premium', 'crafted', 'balanced', 'full-bodied', 'organic', 'fit', 'artificial','flavor', 'aroma', 'ingredients', 'quality', 'finish', 'character', 'craftsmanship', 'texture', 'heritage', 'blend', 'notes','bouquet', 'smoothness', 'intensity', 'purity', 'richness', 'tradition', 'complexity', 'corn syrup', 'cals', 'calories', 'carbs', 'protein', 'fat', 'sugar']","['Anheuser Busch InBev', 'Becks Beer', 'Bud Light', 'Budweiser', 'Busch', 'Michelob ULTRA', 'Shock Top', 'Stella Artois', 'BonViv', 'Bud Light Seltzer', 'Cutwater Spirits''Shock Top', 'Stella Artois', 'BonViv', 'Bud Light Seltzer', 'Cutwater Spirits']",0.2530205,['Our kind of beer'],['smooth'],1
Budweiser,AD0309,0.0,"n came homo Post Bud w K Re Bu US ST Hi r DD FOR ICE WELCOME Ci FOR ICE oi Jot deserves he Every soldier deserves a hero Lg MO Salute a Hero But St Lour MO We gave him a homecoming never forget Ia re re re home ADD HOMED WELCOMES LT PS Thee Dud PARK PARK Ia Wow. Come here. Come here. Uh-oh. I'm going to steal. This feels really good to be back. What's going on up there? Welcome home, Jeff. This is all for you. Oh. Are you serious? Get out of here. Please join me in welcoming Lieutenant Chuck Madd-Holmes. I don't know what it takes. I'm coming home. I'm coming home. Tell the world I'm coming home. Let the rain wash away all the pain of yesterday. I know my kin are the right, and they're forgiven.",0.0,[],[],[],[],Alcoholic beverages (Beer Hard Seltzer),"['smooth', 'rich', 'refreshing', 'aromatic', 'flavorful', 'delicious', 'natural', 'zero', 'complex', 'premium', 'crafted', 'balanced', 'full-bodied', 'organic', 'fit', 'artificial','flavor', 'aroma', 'ingredients', 'quality', 'finish', 'character', 'craftsmanship', 'texture', 'heritage', 'blend', 'notes','bouquet', 'smoothness', 'intensity', 'purity', 'richness', 'tradition', 'complexity', 'corn syrup', 'cals', 'calories', 'carbs', 'protein', 'fat', 'sugar']","['Anheuser Busch InBev', 'Becks Beer', 'Bud Light', 'Budweiser', 'Busch', 'Michelob ULTRA', 'Shock Top', 'Stella Artois', 'BonViv', 'Bud Light Seltzer', 'Cutwater Spirits''Shock Top', 'Stella Artois', 'BonViv', 'Bud Light Seltzer', 'Cutwater Spirits']",0.009197817,[],[],0
Budweiser,AD0417,1.0,NOT PONIES R NOT SMALL HOBBY LEAGUE BASEBALL AND COPYRIGHTS USED WITH PERMISSION IMPORTED NOT A FRUIT CUP NOT FOR EVERYONE NOT BACKING DOWN SINCE THIS BUDS FOR YOU RESPONSIBLY Budweiser Beer St Louis MO Thank you for watching.,0.0,[],[],[],[],Alcoholic beverages (Beer Hard Seltzer),"['smooth', 'rich', 'refreshing', 'aromatic', 'flavorful', 'delicious', 'natural', 'zero', 'complex', 'premium', 'crafted', 'balanced', 'full-bodied', 'organic', 'fit', 'artificial','flavor', 'aroma', 'ingredients', 'quality', 'finish', 'character', 'craftsmanship', 'texture', 'heritage', 'blend', 'notes','bouquet', 'smoothness', 'intensity', 'purity', 'richness', 'tradition', 'complexity', 'corn syrup', 'cals', 'calories', 'carbs', 'protein', 'fat', 'sugar']","['Anheuser Busch InBev', 'Becks Beer', 'Bud Light', 'Budweiser', 'Busch', 'Michelob ULTRA', 'Shock Top', 'Stella Artois', 'BonViv', 'Bud Light Seltzer', 'Cutwater Spirits''Shock Top', 'Stella Artois', 'BonViv', 'Bud Light Seltzer', 'Cutwater Spirits']",0.1526268,[],[],0
